Altium Designer Pick and Place Locations
D:\Users\Secondary\Documents\Projects\Archimajor\ProjectOutputs\Assembly\Archimajor_1.0a_PickPlace.csv

========================================================================================================================
File Design Information:

Date:       26/10/23
Time:       22:08
Revision:   17e1f21658f3bc5a184119147e84e01daad41587
Variant:    No variations
Units used: mil

"Designator","Comment","Layer","Footprint","Center-X(mil)","Center-Y(mil)","Rotation","Description","Ref-X(mil)","Ref-Y(mil)"
"L1","4.7uH","TopLayer","IND_10X10","-363.812","3716.158","90","FIXED IND 4.7UH 10A 15.5 MOHM","-363.812","3716.158"
"D2","SK54B-LTP","TopLayer","SMB_DO-214AA_LRG","-491.521","3275.174","270","DIODE SCHOTTKY 40V 5A SMB_DO214AA","-491.521","3275.174"
"R10","37.4k","TopLayer","R0402","-192.520","3463.123","270","RES SMD 37.4K OHM 1% 1/16W 0402","-192.520","3463.174"
"R5","1.96k","TopLayer","R0402","-152.197","3422.327","270","RES SMD 1.96K OHM 1% 1/16W 0402","-152.197","3422.378"
"C171","10nF","TopLayer","C0402","-175.819","3149.591","270","CAP CER 10nF 50V X7R 0402","-175.819","3149.741"
"C151","22pF","TopLayer","C0402","-231.921","3462.583","270","CAP CER 0402 22pF 50V 5% C0G","-231.921","3462.733"
"C150","2.2nF","TopLayer","C0402","-213.671","3404.174","180","CAP CER 0402 2.2nF 25V C0G","-213.520","3404.174"
"C71","10nF","TopLayer","C0402","-374.488","3086.749","360","CAP CER 10nF 50V X7R 0402","-374.638","3086.749"
"C7","4.7uF","TopLayer","C1210","-481.922","3004.544","360","CAP CER 4.7UF 50V X7R 1210","-481.922","3004.544"
"R2","1.4K","TopLayer","R0402","-198.571","3090.174","180","RES SMD 1.4K OHM 1% 1/16W 0402","-198.520","3090.174"
"C1","100nF","TopLayer","C0603","-485.859","3446.473","360","CAP CER 0603 100nF 50V 10% X7R","-485.859","3446.473"
"C3","10pF","TopLayer","C0402","-173.850","3250.284","90","CAP CER 0402 TBD","-173.850","3250.134"
"C5","47uF","TopLayer","C1210","-768.339","3767.339","90","CAP CER 47UF 10V X5R 1210","-768.339","3767.339"
"C4","47uF","TopLayer","C1210","-637.434","3767.339","90","CAP CER 47UF 10V X5R 1210","-637.434","3767.339"
"C6","4.7uF","TopLayer","C1210","-481.922","2873.638","360","CAP CER 4.7UF 50V X7R 1210","-481.922","2873.638"
"R1","10.2k","TopLayer","R0402","-173.850","3328.925","90","RES SMD 10.2K OHM 1% 1/16W 0402","-173.850","3328.874"
"R11","10K","TopLayer","R0402","-276.572","3090.174","180","RES SMD 10K OHM 1% 1/16W 0402","-276.521","3090.174"
"R75","100K","TopLayer","R0402","-3148.938","2577.483","360","RES SMD 100K OHM 1% 1/16W 0402","-3148.989","2577.483"
"JP1","SJ","BottomLayer","SJ","-5655.944","2599.893","90","SMD solder jumper","-5655.944","2599.893"
"FB29","120R","TopLayer","FB0603","-5708.275","2833.676","90","FERRITE BEAD 120 OHM 0603 1LN","-5708.275","2833.676"
"U18","TLP293","TopLayer","SO-4","-5387.243","3432.325","360","Optoisolator Transistor Output 3750Vrms 1 Channel 4-SO","-5387.243","3432.325"
"R152","1k","TopLayer","R0402","-5573.267","3361.510","90","RES 0402 1k 63mW 1%","-5573.267","3361.459"
"R151","10K","TopLayer","R0402","-5082.125","3412.589","270","RES SMD 10K OHM 1% 1/16W 0402","-5082.125","3412.640"
"R150","10K","TopLayer","R0402","-5038.818","3413.573","270","RES SMD 10K OHM 1% 1/16W 0402","-5038.818","3413.624"
"Q8","MMBT3904","TopLayer","SOT523_SMALL","-5145.034","3471.250","360","TRANS NPN 60V 0.2A SOT523","-5145.034","3471.250"
"R149","100R","TopLayer","R0402","-4804.102","2031.949","270","RES SMD 100 OHM 1% 1/16W 0402","-4804.102","2032.000"
"C169","100nF","TopLayer","C0402","-4878.882","2232.822","180","CAP CER 0402 100nF 16V 10% X7R","-4878.732","2232.822"
"FB28","120R","TopLayer","FB0603","-4901.864","3170.191","180","FERRITE BEAD 120 OHM 0603 1LN","-4901.864","3170.191"
"D73","ESD9X3.3ST5G","TopLayer","SOD923-100X40-2N","-2715.708","2398.500","360","TVS DIODE 3.3VWM 10.4VC SOD923","-2715.708","2398.500"
"D72","ESD9X3.3ST5G","TopLayer","SOD923-100X40-2N","-2715.708","2357.162","360","TVS DIODE 3.3VWM 10.4VC SOD923","-2715.708","2357.162"
"D42","ESD9X3.3ST5G","TopLayer","SOD923-100X40-2N","-5991.944","1849.797","360","TVS DIODE 3.3VWM 10.4VC SOD923","-5991.944","1849.797"
"C167","100nF","TopLayer","C0402","-5671.526","1983.743","360","CAP CER 0402 100nF 16V 10% X7R","-5671.676","1983.743"
"C166","100nF","TopLayer","C0402","-3326.472","1949.312","270","CAP CER 0402 100nF 16V 10% X7R","-3326.472","1949.462"
"C164","100nF","TopLayer","C0402","-5965.952","1801.000","360","CAP CER 0402 100nF 16V 10% X7R","-5966.102","1801.000"
"FB27","120R","TopLayer","FB0603","-4898.779","2123.515","90","FERRITE BEAD 120 OHM 0603 1LN","-4898.779","2123.515"
"R92","2k37","TopLayer","R0402","-2878.161","2453.239","180","RES SMD 2.37K OHM 1% 1/16W 0402","-2878.110","2453.239"
"R91","2k37","TopLayer","R0402","-2878.059","2530.995","360","RES SMD 2.37K OHM 1% 1/16W 0402","-2878.110","2530.995"
"R90","4.7K","TopLayer","R0402","-2878.358","2492.609","180","RES SMD 4.7K OHM 1% 1/16W 0402","-2878.307","2492.609"
"R81","2k37","TopLayer","R0402","-3381.011","2018.200","360","RES SMD 2.37K OHM 1% 1/16W 0402","-3381.062","2018.200"
"R80","4.7K","TopLayer","R0402","-3315.117","2108.802","90","RES SMD 4.7K OHM 1% 1/16W 0402","-3315.117","2108.751"
"R79","1k","TopLayer","R0402","-3036.260","2449.746","360","RES 0402 1k 63mW 1%","-3036.311","2449.746"
"R78","100K","TopLayer","R0402","-3015.165","2571.424","360","RES SMD 100K OHM 1% 1/16W 0402","-3015.216","2571.424"
"R50","2k37","TopLayer","R0402","-3515.212","2044.431","90","RES SMD 2.37K OHM 1% 1/16W 0402","-3515.212","2044.380"
"R44","2k37","TopLayer","R0402","-3576.161","2017.964","360","RES SMD 2.37K OHM 1% 1/16W 0402","-3576.212","2017.964"
"D39","BAT54","TopLayer","SOD523_IPC","-2775.747","2526.074","360","DIODE SCHOTTKY 30V 200MA SOD523","-2775.747","2526.074"
"D38","BAT54","TopLayer","SOD523_IPC","-2774.763","2579.223","180","DIODE SCHOTTKY 30V 200MA SOD523","-2774.763","2579.223"
"D37","BAT54","TopLayer","SOD523_IPC","-3357.212","2087.743","90","DIODE SCHOTTKY 30V 200MA SOD523","-3357.212","2087.743"
"D36","BAT54","TopLayer","SOD523_IPC","-3410.212","2087.743","270","DIODE SCHOTTKY 30V 200MA SOD523","-3410.212","2087.743"
"D35","ESD9X3.3ST5G","TopLayer","SOD923-100X40-2N","-2995.791","2488.797","180","TVS DIODE 3.3VWM 10.4VC SOD923","-2995.791","2488.797"
"C162","100nF","TopLayer","C0402","-2877.960","2570.365","360","CAP CER 0402 100nF 16V 10% X7R","-2878.110","2570.365"
"C161","100nF","TopLayer","C0402","-3452.212","2042.893","90","CAP CER 0402 100nF 16V 10% X7R","-3452.212","2042.743"
"C160","10nF","TopLayer","C0402","-3015.186","2530.004","360","CAP CER 10nF 50V X7R 0402","-3015.336","2530.004"
"C159","10nF","TopLayer","C0402","-3148.800","2535.158","360","CAP CER 10nF 50V X7R 0402","-3148.950","2535.158"
"C158","10nF","TopLayer","C0402","-3240.740","2494.752","180","CAP CER 10nF 50V X7R 0402","-3240.590","2494.752"
"C157","10nF","TopLayer","C0402","-3366.869","2536.802","360","CAP CER 10nF 50V X7R 0402","-3367.019","2536.802"
"C149A","100nF","TopLayer","C0201_Large_Pads","-5633.803","1384.112","180","CAP CER 0.1UF 6.3V 10% X5R 0201","-5633.802","1384.112"
"C132A","0402","TopLayer","C0402","-5886.582","1236.262","360","470nF 6.3v C0402 - GRM155R60J474KE19D","-5886.732","1236.262"
"C131A","4.7uF 6.3V 0603","TopLayer","C0603","-5338.527","1155.766","180","CAP CER 4.7UF 6.3V X7R 0603","-5338.527","1155.766"
"C125A","4.7uF","TopLayer","C1206","-5318.842","1033.719","180","CAP CER 1206 4.7uF 50V 10% X5R","-5318.842","1033.719"
"C124A","22nF","TopLayer","C0603","-5891.676","1180.372","360","CAP CER 0.022UF 100V X7R 0603","-5891.676","1180.372"
"C121A","100nF","TopLayer","C0603","-5890.692","1115.412","360","CAP CER 0603 100nF 50V 10% X7R","-5890.692","1115.412"
"D28","BAT54","TopLayer","SOD523_IPC","-3609.212","2090.483","270","DIODE SCHOTTKY 30V 200MA SOD523","-3609.212","2090.483"
"P1","Header 4X2","TopLayer","HDR2X4","-1235.865","2004.372","90","Header, 4-Pin, Dual row","-1185.865","1854.372"
"D69","ESD9X3.3ST5G","TopLayer","SOD923-100X40-2N","-5863.732","1884.743","360","TVS DIODE 3.3VWM 10.4VC SOD923","-5863.732","1884.743"
"D68","ESD9X3.3ST5G","TopLayer","SOD923-100X40-2N","-5863.732","2005.743","360","TVS DIODE 3.3VWM 10.4VC SOD923","-5863.732","2005.743"
"D67","ESD9X3.3ST5G","TopLayer","SOD923-100X40-2N","-5863.732","1844.034","360","TVS DIODE 3.3VWM 10.4VC SOD923","-5863.732","1844.034"
"D66","ESD9X3.3ST5G","TopLayer","SOD923-100X40-2N","-5863.732","2086.743","360","TVS DIODE 3.3VWM 10.4VC SOD923","-5863.732","2086.743"
"D65","ESD9X3.3ST5G","TopLayer","SOD923-100X40-2N","-5855.732","2241.671","360","TVS DIODE 3.3VWM 10.4VC SOD923","-5855.732","2241.671"
"U10","SN74AHCT125RGYR","TopLayer","QFN50P350X350X100_RGY_S-PVQFN-N14","-1863.197","2998.615","90","Quadruple Bus Buffer Gates With 3-State Outputs 14-VQFN -40 to 125","-1863.197","2998.615"
"C31","100nF","TopLayer","C0402","-1885.316","2898.529","180","CAP CER 0402 100nF 16V 10% X7R","-1885.166","2898.529"
"C50","C0603TBD","TopLayer","C0603","-5177.732","2874.262","360","Capacitor Non Polarized","-5177.732","2874.262"
"C27","C0603TBD","TopLayer","C0603","-5172.676","3380.262","360","Capacitor Non Polarized","-5172.676","3380.262"
"C32","1uF","TopLayer","C0402","-5662.075","2794.970","270","CAP CER 0402 1uF 6.3V 10% X5R","-5662.075","2795.120"
"C43","10nF","TopLayer","C0402","-5662.134","2873.063","270","CAP CER 10nF 50V X7R 0402","-5662.134","2873.213"
"D27","PRTR5V0U2F","TopLayer","SOT886","-5778.742","3042.073","270","Rail-to-rail ESD protection devices","-5778.732","3042.073"
"L5","DLW21HN900SQ2L","TopLayer","DLW21HN900SQ2L","-5667.732","3042.073","180","Common Mode Chokes Dual 90Ohm 100MHz 330mA 350mOhm DCR SMD","-5667.732","3042.073"
"S2","KMR741NG ULC LFS","TopLayer","KMR_6_Series","-1779.688","1671.868","180","SWITCH TACTILE SPST-NO 0.05A 12V","-1779.688","1671.868"
"R37","100K","TopLayer","R0402","-4421.681","3250.632","360","RES SMD 100K OHM 1% 1/16W 0402","-4421.732","3250.632"
"R31","100K","TopLayer","R0402","-4222.102","3423.051","90","RES SMD 100K OHM 1% 1/16W 0402","-4222.102","3423.000"
"R38","100K","TopLayer","R0402","-4329.783","3251.632","180","RES SMD 100K OHM 1% 1/16W 0402","-4329.732","3251.632"
"R85","10K","TopLayer","R0402","-6064.098","1443.946","360","RES SMD 10K OHM 1% 1/16W 0402","-6064.149","1443.946"
"C77","10nF","TopLayer","C0402","-4719.336","2114.027","270","CAP CER 10nF 50V X7R 0402","-4719.336","2114.177"
"D4","RSB39VTE-17","TopLayer","SOD323-R","757.244","3667.000","360","DIODE TVS","756.898","3667.000"
"D11","RSB39VTE-17","TopLayer","SOD323-R","-175.619","2369.890","270","DIODE TVS","-175.619","2370.236"
"D14","RSB39VTE-17","TopLayer","SOD323-R","-1261.944","2258.482","180","DIODE TVS","-1261.598","2258.482"
"D3","ESD9X3.3ST5G","TopLayer","SOD923-100X40-2N","-3608.980","2534.073","360","TVS DIODE 3.3VWM 10.4VC SOD923","-3608.980","2534.073"
"U7","ZXGD3009E6","TopLayer","SOT26P285X140-6L","222.181","3902.000","360","MOSFET DRVR 3A 1-OUT High Speed Non-Inv6-Pin SOT-26 T/R","222.181","3902.000"
"U5","ZXGD3009E6","TopLayer","SOT26P285X140-6L","-514.816","2631.236","360","MOSFET DRVR 3A 1-OUT High Speed Non-Inv6-Pin SOT-26 T/R","-514.816","2631.236"
"U4","ZXGD3009E6","TopLayer","SOT26P285X140-6L","-955.165","2631.884","360","MOSFET DRVR 3A 1-OUT High Speed Non-Inv6-Pin SOT-26 T/R","-955.165","2631.884"
"U3","ZXGD3009E6","TopLayer","SOT26P285X140-6L","-1386.443","2752.636","360","MOSFET DRVR 3A 1-OUT High Speed Non-Inv6-Pin SOT-26 T/R","-1386.443","2752.636"
"R30","10K","TopLayer","R0402","-2048.186","3006.962","360","RES SMD 10K OHM 1% 1/16W 0402","-2048.237","3006.962"
"R25","100R","TopLayer","R0402","318.347","3868.051","90","RES SMD 100 OHM 1% 1/16W 0402","318.347","3868.000"
"R21","100R","TopLayer","R0402","-422.619","2614.287","90","RES SMD 100 OHM 1% 1/16W 0402","-422.619","2614.236"
"R20","100R","TopLayer","R0402","-863.629","2614.219","90","RES SMD 100 OHM 1% 1/16W 0402","-863.629","2614.168"
"R19","1k","TopLayer","R0402","-3616.803","2574.427","360","RES 0402 1k 63mW 1%","-3616.854","2574.427"
"C22","100nF","TopLayer","C0402","129.335","3902.057","270","CAP CER 0402 100nF 16V 10% X7R","129.335","3902.206"
"C21","100nF","TopLayer","C0402","-546.966","2722.236","180","CAP CER 0402 100nF 16V 10% X7R","-546.816","2722.236"
"C20","100nF","TopLayer","C0402","-986.811","2719.483","180","CAP CER 0402 100nF 16V 10% X7R","-986.661","2719.483"
"C19","100nF","TopLayer","C0402","-1515.952","2857.000","360","CAP CER 0402 100nF 16V 10% X7R","-1516.102","2857.000"
"R107A","2.2R","TopLayer","R0402","-5886.783","1275.262","180","RES SMD 2.2 OHM 5% 1/16W 0402","-5886.732","1275.262"
"R64","10K","TopLayer","R0402","-6070.090","1847.924","180","RES SMD 10K OHM 1% 1/16W 0402","-6070.039","1847.924"
"C33","100nF","TopLayer","C0402","-5004.367","3280.209","270","CAP CER 0402 100nF 16V 10% X7R","-5004.367","3280.359"
"C13","1nF","TopLayer","C0402","-84.552","2720.332","270","1000pF 50V Ceramic Capacitor X7R 0402 (1005 Metric) 0.039" L x 0.020" W (1.00mm x 0.50mm)","-84.552","2720.482"
"C15","100nF","TopLayer","C0603","-30.732","2709.562","270","CAP CER 0603 100nF 50V 10% X7R","-30.732","2709.562"
"C16","10uF","TopLayer","C1206","44.148","2693.962","90","CAP CER 10UF 50V 10% X5R 1206","44.148","2693.962"
"C66","100nF","TopLayer","C0402","-5757.732","2426.112","270","CAP CER 0402 100nF 16V 10% X7R","-5757.732","2426.262"
"J13","HDR10","TopLayer","HDR2X5_IDC","-5328.732","2192.262","360","CONN HEADER VERT 10POS GOLD","-5328.732","2192.262"
"D23","GRN","TopLayer","LED2012120","-6132.388","3340.024","180","LED 0805 Green","-6132.057","3340.024"
"R108A","1k","TopLayer","R0402","-5807.649","1391.026","180","RES 0402 1k 63mW 1%","-5807.598","1391.026"
"D26","RSB39VTE-17","TopLayer","SOD323-R","-6109.386","3101.262","360","DIODE TVS","-6109.732","3101.262"
"D13","ESD9X3.3ST5G","TopLayer","SOD923-100X40-2N","-3506.618","2488.797","180","TVS DIODE 3.3VWM 10.4VC SOD923","-3506.618","2488.797"
"D16","Red","TopLayer","LED2012120","-1051.563","2238.797","360","LED 0805 Red","-1051.894","2238.797"
"D17","Red","TopLayer","LED2012120","-749.117","2233.900","360","LED 0805 Red","-749.448","2233.900"
"D18","Red","TopLayer","LED2012120","-496.445","2233.900","360","LED 0805 Red","-496.776","2233.900"
"D9","Red","TopLayer","LED2012120","751.567","3746.000","180","LED 0805 Red","751.898","3746.000"
"FD1","FIDUCIAL","TopLayer","FIDUCIAL-1X2","849.386","4001.231","270","","849.386","4001.231"
"FD2","FIDUCIAL","TopLayer","FIDUCIAL-1X2","-6119.614","3888.231","90","","-6119.614","3888.231"
"R72","1k","TopLayer","R0402","-3366.916","2454.410","360","RES 0402 1k 63mW 1%","-3366.967","2454.410"
"R74","1k","TopLayer","R0402","-3240.365","2453.239","180","RES 0402 1k 63mW 1%","-3240.314","2453.239"
"J15","CONN 2PIN VERT 0.1" SHRD LOCKING PIP","TopLayer","70543-01_PIN-IN-PASTE","-3251.732","2302.262","360","Connector 2pos - Pin in Paste","-3251.732","2302.262"
"J14","CONN 2PIN VERT 0.1" SHRD LOCKING PIP","TopLayer","70543-01_PIN-IN-PASTE","-3568.732","2302.262","360","Connector 2pos - Pin in Paste","-3568.732","2302.262"
"J9","Molex 70543-03","TopLayer","70543-02_PIN-IN-PASTE","-3574.732","2748.262","360","3 Positions Header, Shrouded Connector 0.100" (2.54mm) Through Hole Gold - Pin in Paste","-3574.732","2748.262"
"J10","Molex 70543-03","TopLayer","70543-02_PIN-IN-PASTE","-3164.232","2748.262","360","3 Positions Header, Shrouded Connector 0.100" (2.54mm) Through Hole Gold - Pin in Paste","-3164.232","2748.262"
"J11","Molex 70543-03","TopLayer","70543-02_PIN-IN-PASTE","-2753.732","2748.262","360","3 Positions Header, Shrouded Connector 0.100" (2.54mm) Through Hole Gold - Pin in Paste","-2753.732","2748.262"
"J5","Molex 70543-03","TopLayer","70543-02_PIN-IN-PASTE","-3574.732","2988.262","180","3 Positions Header, Shrouded Connector 0.100" (2.54mm) Through Hole Gold - Pin in Paste","-3574.732","2988.262"
"J7","Molex 70543-03","TopLayer","70543-02_PIN-IN-PASTE","-2753.732","2988.262","180","3 Positions Header, Shrouded Connector 0.100" (2.54mm) Through Hole Gold - Pin in Paste","-2753.732","2988.262"
"R76","1k","TopLayer","R0402","-3149.320","2449.718","360","RES 0402 1k 63mW 1%","-3149.370","2449.718"
"D6","SK310A-TP","TopLayer","SMA-SM","-1368.665","2418.089","90","DIODE Schottky 3A SMA","-1340.613","2432.231"
"D7","SK310A-TP","TopLayer","SMA-SM","-945.665","2414.089","90","DIODE Schottky 3A SMA","-917.614","2428.231"
"D8","SK310A-TP","TopLayer","SMA-SM","-504.670","2416.094","90","DIODE Schottky 3A SMA","-476.619","2430.236"
"D15","SK310A-TP","TopLayer","SMA-SM","476.847","3220.858","90","DIODE Schottky 3A SMA","504.898","3235.000"
"Q4","CSD18503Q5A","TopLayer","SOT669_Universal","461.186","3808.894","180","MOSFET N-CH 40V 100A 8VSON","461.186","3780.677"
"R14","10K","TopLayer","R0402","-1433.047","1872.655","180","RES SMD 10K OHM 1% 1/16W 0402","-1432.996","1872.655"
"R22","100K","TopLayer","R0402","-3619.926","2445.288","360","RES SMD 100K OHM 1% 1/16W 0402","-3619.977","2445.288"
"R6","10K","TopLayer","R0402","-1158.244","2233.876","180","RES SMD 10K OHM 1% 1/16W 0402","-1158.193","2233.876"
"R35","100K","TopLayer","R0402","-3538.204","2576.858","360","RES SMD 100K OHM 1% 1/16W 0402","-3538.255","2576.858"
"R23","1k","TopLayer","R0402","-3518.378","2448.443","360","RES 0402 1k 63mW 1%","-3518.429","2448.443"
"R7","10K","TopLayer","R0402","-861.984","2218.128","180","RES SMD 10K OHM 1% 1/16W 0402","-861.933","2218.128"
"R39","10K","TopLayer","R0402","-2048.186","2959.718","360","RES SMD 10K OHM 1% 1/16W 0402","-2048.237","2959.718"
"R24","10r","TopLayer","R0402","-423.619","2690.185","270","RES SMD 10 OHM 1% 1/16W 0402","-423.619","2690.236"
"R8","10K","TopLayer","R0402","-544.595","2287.022","180","RES SMD 10K OHM 1% 1/16W 0402","-544.544","2287.022"
"R29","10K","TopLayer","R0402","-1822.634","3101.529","360","RES SMD 10K OHM 1% 1/16W 0402","-1822.685","3101.529"
"R27","10r","TopLayer","R0402","320.347","3945.949","270","RES SMD 10 OHM 1% 1/16W 0402","320.347","3946.000"
"R9","10K","TopLayer","R0402","865.898","3730.949","270","RES SMD 10K OHM 1% 1/16W 0402","865.898","3731.000"
"R15","10K","TopLayer","R0402","-2121.724","2171.868","360","RES SMD 10K OHM 1% 1/16W 0402","-2121.776","2171.868"
"C72","0603","TopLayer","C0603","-4808.732","2125.743","90","CAP CER 10UF 6.3V 10% JB 0603","-4808.732","2125.743"
"C73","100nF","TopLayer","C0402","-4855.472","2118.443","270","CAP CER 0402 100nF 16V 10% X7R","-4855.472","2118.593"
"C37","0603","TopLayer","C0603","-4629.618","3116.812","180","CAP CER 10UF 6.3V 10% JB 0603","-4629.618","3116.812"
"C46","100nF","TopLayer","C0402","-4634.582","3067.262","360","CAP CER 0402 100nF 16V 10% X7R","-4634.732","3067.262"
"C44","100nF","TopLayer","C0402","-4175.732","3091.893","90","CAP CER 0402 100nF 16V 10% X7R","-4175.732","3091.743"
"C65","100nF","TopLayer","C0402","-3832.405","2471.915","270","CAP CER 0402 100nF 16V 10% X7R","-3832.405","2472.065"
"C80","100nF","TopLayer","C0402","-4121.252","2060.671","180","CAP CER 0402 100nF 16V 10% X7R","-4121.102","2060.671"
"C52","100nF","TopLayer","C0402","-4832.732","2757.593","270","CAP CER 0402 100nF 16V 10% X7R","-4832.732","2757.743"
"C68","100nF","TopLayer","C0402","-4867.882","2432.743","180","CAP CER 0402 100nF 16V 10% X7R","-4867.732","2432.743"
"C42","3pF","TopLayer","C0603","-4748.463","3203.979","360","CAP CER 3PF 50V NP0 0603","-4748.463","3203.979"
"C41","3pF","TopLayer","C0603","-4653.975","3254.175","180","CAP CER 3PF 50V NP0 0603","-4653.975","3254.175"
"C81","100nF","TopLayer","C0402","-4035.732","2083.593","270","CAP CER 0402 100nF 16V 10% X7R","-4035.732","2083.743"
"C56","100nF","TopLayer","C0402","-3864.649","2569.115","90","CAP CER 0402 100nF 16V 10% X7R","-3864.649","2568.965"
"C45","100nF","TopLayer","C0402","-4233.882","3075.743","180","CAP CER 0402 100nF 16V 10% X7R","-4233.732","3075.743"
"C69","100nF","TopLayer","C0402","-4876.882","2393.743","180","CAP CER 0402 100nF 16V 10% X7R","-4876.732","2393.743"
"C54","100nF","TopLayer","C0402","-4832.732","2681.893","90","CAP CER 0402 100nF 16V 10% X7R","-4832.732","2681.743"
"C63","100nF","TopLayer","C0402","-4837.732","2535.593","270","CAP CER 0402 100nF 16V 10% X7R","-4837.732","2535.743"
"C29","100nF","TopLayer","C0402","-5045.732","3280.112","270","CAP CER 0402 100nF 16V 10% X7R","-5045.732","3280.262"
"C28","100nF","TopLayer","C0402","-5574.251","3282.569","270","CAP CER 0402 100nF 16V 10% X7R","-5574.251","3282.719"
"C39","100nF","TopLayer","C0402","-5570.882","3205.262","180","CAP CER 0402 100nF 16V 10% X7R","-5570.732","3205.262"
"C53","0603","TopLayer","C0603","-5033.791","2788.741","360","CAP CER 10UF 6.3V 10% JB 0603","-5033.791","2788.741"
"C51","100nF","TopLayer","C0402","-4846.882","2855.262","180","CAP CER 0402 100nF 16V 10% X7R","-4846.732","2855.262"
"C40","10nF","TopLayer","C0402","-4217.102","3345.850","270","CAP CER 10nF 50V X7R 0402","-4217.102","3346.000"
"C76","100nF","TopLayer","C0402","-4760.409","2114.082","270","CAP CER 0402 100nF 16V 10% X7R","-4760.409","2114.232"
"C49","0402","TopLayer","C0402","-4829.732","2913.412","90","CAP CER 10PF 50V 5% NP0 0402","-4829.732","2913.262"
"R48","24r","TopLayer","R0402","-4936.732","2954.313","90","Res Thick Film 0402 24 Ohm 1% 0.063W","-4936.732","2954.262"
"R51","100K","TopLayer","R0402","-4944.681","2782.262","360","RES SMD 100K OHM 1% 1/16W 0402","-4944.732","2782.262"
"R47","24r","TopLayer","R0402","-5017.783","2974.262","180","Res Thick Film 0402 24 Ohm 1% 0.063W","-5017.732","2974.262"
"R45","24r","TopLayer","R0402","-5016.783","3029.262","180","Res Thick Film 0402 24 Ohm 1% 0.063W","-5016.732","3029.262"
"R43","24r","TopLayer","R0402","-5571.782","3056.262","180","Res Thick Film 0402 24 Ohm 1% 0.063W","-5571.731","3056.262"
"R46","24r","TopLayer","R0402","-5571.783","3012.262","180","Res Thick Film 0402 24 Ohm 1% 0.063W","-5571.732","3012.262"
"R42","24r","TopLayer","R0402","-4936.732","3047.211","270","Res Thick Film 0402 24 Ohm 1% 0.063W","-4936.732","3047.262"
"R49","6.8K","TopLayer","R0402","-4871.732","2914.211","270","RES SMD 6.8K OHM 1% 1/16W 0402","-4871.732","2914.262"
"U9","ADuM3160","TopLayer","ADuM4160","-5297.000","3128.000","360","USB Opto Isolator","-5297.000","3128.000"
"J8","USB-B","TopLayer","PN61729","-5888.732","2738.872","270","","-5981.732","2739.262"
"X1","12MHz","TopLayer","CRYS320500","-4716.754","3330.091","360","Crystal 12MHz ±30ppm (Tol) ±50ppm (Stability) 13pF FUND 50Ohm","-4716.754","3352.729"
"U11","ATSAM3X8EA-AU","TopLayer","LQFP144_N","-4346.732","2586.364","270","Atmel","-4346.732","2586.365"
"R33","1K","TopLayer","R0402","-6024.051","3349.000","360","RES 0402 1k 63mW 1%","-6024.102","3349.000"
"S1","1571610-2","TopLayer","B3F-31XX","-6096.732","3574.262","270","SWTCH Momentary Washable","-6096.732","3574.262"
"J4","0.05in 2-Row","TopLayer","FTSH-105-XX-X-DV","-4372.732","3409.632","360","20021121-00010C4LF","-4372.732","3409.632"
"F2","3557-2","TopLayer","3557","188.462","1855.955","180","FUSE PTH ATO","188.462","1855.955"
"F1","3557-2","TopLayer","3557","392.268","2696.262","90","FUSE PTH ATO","392.268","2696.262"
"C84","10nF","TopLayer","C0402","-3618.673","2489.458","360","CAP CER 10nF 50V X7R 0402","-3618.823","2489.458"
"C86","10nF","TopLayer","C0402","-3531.074","2537.025","360","CAP CER 10nF 50V X7R 0402","-3531.224","2537.025"
"C103","100nF","TopLayer","C0402","-3655.212","2075.633","90","CAP CER 0402 100nF 16V 10% X7R","-3655.212","2075.483"
"R53","100R","TopLayer","R0402","-1294.046","2710.915","90","RES SMD 100 OHM 1% 1/16W 0402","-1294.046","2710.864"
"R61","R0402TBD","TopLayer","R0402TBD","-5602.506","2777.019","180","RES 0402 1M 100mW 5%","-5602.455","2777.019"
"R52","10R","TopLayer","R0402","-1294.046","2788.569","270","RES SMD 10 OHM 1% 1/16W 0402","-1294.046","2788.620"
"R55","10R","TopLayer","R0402","-872.122","2701.568","360","RES SMD 10 OHM 1% 1/16W 0402","-872.173","2701.568"
"C25","UWT1V101MCL1GS","TopLayer","CAP-ELEC-063063077","70.668","2164.342","180","CAP ALUM 100UF 35V 20% SMD","70.668","2164.342"
"C82","100nF","TopLayer","C0402","-6056.433","1117.009","180","CAP CER 0402 100nF 16V 10% X7R","-6056.283","1117.009"
"U12","AT25SF161-SSHD-T","TopLayer","S25FL216K0PMFI041","-6076.716","1272.709","270","IC FLASH 16M SPI 104MHZ 8SOIC","-6076.716","1272.709"
"D24","Red","TopLayer","LED2012120","-6132.388","3279.024","180","LED 0805 Red","-6132.057","3279.024"
"D25","YEL","TopLayer","LED2012120","-6132.388","3218.024","180","LED 0805 Yellow","-6132.057","3218.024"
"R34","1K","TopLayer","R0402","-6020.976","3226.000","180","RES 0402 1k 63mW 1%","-6020.925","3226.000"
"R36","1K","TopLayer","R0402","-6020.976","3182.000","180","RES 0402 1k 63mW 1%","-6020.925","3182.000"
"J16","CONN 2PIN VERT 0.1" SHRD LOCKING PIP","TopLayer","70543-01_PIN-IN-PASTE","-2936.732","2302.262","360","Connector 2pos - Pin in Paste","-2936.732","2302.262"
